ride,track,gateId,clusterId,t_iso,kind,angle_deg,speed_kmh,own_route
20260424-0916-home2work-18235451892,Morning,HomeStationPreferred:START,C041,2026-04-24T07:17:05.255Z,valid,1.42,24.57,False
20260424-0916-home2work-18235451892,Morning,Morning:G1,C002,2026-04-24T07:19:55.073Z,valid,2.23,23.97,True
20260424-0916-home2work-18235451892,Morning,EveningA:G3,C009,2026-04-24T07:20:24.292Z,wrong_direction,176.73,23.85,False
20260424-0916-home2work-18235451892,Morning,HomeFosh:G1,C069,2026-04-24T07:21:40.871Z,valid,9.25,23.26,False
20260424-0916-home2work-18235451892,Morning,HomeStationPreferred:G1,C042,2026-04-24T07:22:03.878Z,valid,2.04,23.93,False
20260424-0916-home2work-18235451892,Morning,StationHomePreferred:G3,C052,2026-04-24T07:22:04.891Z,wrong_direction,177.55,23.93,False
20260424-0916-home2work-18235451892,Morning,HomeStationViaFosh:G1,C046,2026-04-24T07:22:11.510Z,valid,0.27,24.06,False
20260424-0916-home2work-18235451892,Morning,EveningA:G2,C008,2026-04-24T07:23:03.132Z,wrong_direction,174.54,25.54,False
20260424-0916-home2work-18235451892,Morning,Morning:G2,C003,2026-04-24T07:23:18.263Z,valid,0.65,24.3,True
20260424-0916-home2work-18235451892,Morning,HomeFosh:G2,C070,2026-04-24T07:26:49.746Z,valid,1.36,19.97,False
20260424-0916-home2work-18235451892,Morning,EveningA:G1,C007,2026-04-24T07:26:56.134Z,wrong_direction,175.5,27.0,False
20260424-0916-home2work-18235451892,Morning,Morning:G3,C004,2026-04-24T07:27:19.742Z,valid,3.44,30.17,True
20260424-0916-home2work-18235451892,Morning,StationHomePreferred:G2,C051,2026-04-24T07:27:30.394Z,wrong_direction,130.12,17.85,False
20260424-0916-home2work-18235451892,Morning,HomeStationPreferred:G2,C043,2026-04-24T07:27:30.592Z,valid,47.5,17.85,False
20260424-0916-home2work-18235451892,Morning,HomeStationViaFosh:G2,C047,2026-04-24T07:27:57.878Z,valid,1.92,24.07,False
20260424-0916-home2work-18235451892,Morning,EveningA:START,C006,2026-04-24T07:30:26.910Z,wrong_direction,163.07,24.55,False
20260424-0916-home2work-18235451892,Morning,Morning:FINISH,C005,2026-04-24T07:30:42.958Z,valid,3.77,21.43,True
20260424-1937-work2home-18241985832,EveningA,Morning:FINISH,C005,2026-04-24T17:37:57.252Z,wrong_direction,176.0,26.48,False
20260424-1937-work2home-18241985832,EveningA,EveningA:START,C006,2026-04-24T17:38:13.094Z,valid,15.52,25.12,True
20260424-1937-work2home-18241985832,EveningA,HomeStationViaFosh:G2,C047,2026-04-24T17:40:41.213Z,wrong_direction,179.59,24.78,False
20260424-1937-work2home-18241985832,EveningA,HomeStationPreferred:G2,C043,2026-04-24T17:41:06.276Z,wrong_direction,139.26,20.6,False
20260424-1937-work2home-18241985832,EveningA,StationHomePreferred:G2,C051,2026-04-24T17:41:06.432Z,valid,43.12,20.6,False
20260424-1937-work2home-18241985832,EveningA,Morning:G3,C004,2026-04-24T17:41:17.569Z,wrong_direction,178.8,26.2,False
20260424-1937-work2home-18241985832,EveningA,EveningA:G1,C007,2026-04-24T17:41:40.413Z,valid,1.23,21.18,True
20260424-1937-work2home-18241985832,EveningA,HomeFosh:G2,C070,2026-04-24T17:41:46.508Z,wrong_direction,173.6,24.72,False
20260424-1937-work2home-18241985832,EveningA,Morning:G2,C003,2026-04-24T17:45:11.098Z,wrong_direction,167.39,28.42,False
20260424-1937-work2home-18241985832,EveningA,EveningA:G2,C008,2026-04-24T17:45:25.947Z,valid,3.81,27.42,True
20260424-1937-work2home-18241985832,EveningA,HomeStationViaFosh:G1,C046,2026-04-24T17:46:16.481Z,wrong_direction,179.34,24.91,False
20260424-1937-work2home-18241985832,EveningA,StationHomePreferred:G3,C052,2026-04-24T17:46:22.896Z,valid,0.57,24.26,False
20260424-1937-work2home-18241985832,EveningA,HomeStationPreferred:G1,C042,2026-04-24T17:46:23.903Z,wrong_direction,179.46,24.06,False
20260424-1937-work2home-18241985832,EveningA,HomeFosh:G1,C069,2026-04-24T17:46:46.430Z,wrong_direction,174.55,25.06,False
20260424-1937-work2home-18241985832,EveningA,EveningA:G3,C009,2026-04-24T17:48:00.961Z,valid,2.0,24.44,True
20260424-1937-work2home-18241985832,EveningA,Morning:G1,C002,2026-04-24T17:48:29.678Z,wrong_direction,179.95,24.72,False
20260424-1937-work2home-18241985832,EveningA,HomeStationPreferred:START,C041,2026-04-24T17:51:12.212Z,wrong_direction,178.25,24.12,False
20260424-1937-work2home-18241985832,EveningA,HomeChurch:START,C041,2026-04-24T17:51:13.128Z,wrong_direction,179.52,23.17,False
20260424-1937-work2home-18241985832,EveningA,HomeFosh:START,C041,2026-04-24T17:51:15.978Z,wrong_direction,177.8,22.8,False
20260424-1937-work2home-18241985832,EveningA,HomeStationViaFosh:START,C041,2026-04-24T17:51:16.613Z,wrong_direction,178.56,24.53,False
20260424-1937-work2home-18241985832,EveningA,StationHomePreferred:FINISH,C053,2026-04-24T17:51:19.234Z,valid,1.97,24.12,False
20260424-1937-work2home-18241985832,EveningA,FoshHome:FINISH,C053,2026-04-24T17:51:22.404Z,valid,3.63,24.08,False
20260424-1937-work2home-18241985832,EveningA,Morning:START,C001,2026-04-24T17:51:31.713Z,wrong_direction,178.39,23.55,False
20260424-1937-work2home-18241985832,EveningA,EveningA:FINISH,C010,2026-04-24T17:51:32.450Z,valid,2.42,23.17,True
20260424-1937-work2home-18241985832,EveningA,ChurchHome:FINISH,C010,2026-04-24T17:51:33.997Z,valid,6.37,21.4,False
20260425-2300-work2home-18257461767,EveningB,WorkChurchA:START,C054,2026-04-25T21:00:35.511Z,valid,20.55,16.29,False
20260425-2300-work2home-18257461767,EveningB,EveningB:START,C011,2026-04-25T21:01:01.692Z,valid,1.4,22.8,True
20260425-2300-work2home-18257461767,EveningB,MorningB:FINISH,C020,2026-04-25T21:01:01.693Z,wrong_direction,178.47,22.8,False
20260425-2300-work2home-18257461767,EveningB,MorningB:G3,C019,2026-04-25T21:04:46.051Z,wrong_direction,179.45,24.87,False
20260425-2300-work2home-18257461767,EveningB,EveningB:G1,C012,2026-04-25T21:04:46.051Z,valid,0.94,24.87,True
20260425-2300-work2home-18257461767,EveningB,FoshHome:G2,C075,2026-04-25T21:05:21.435Z,valid,6.23,24.86,False
20260425-2300-work2home-18257461767,EveningB,ChurchHome:G2,C068,2026-04-25T21:06:59.816Z,valid,1.13,23.28,False
20260425-2300-work2home-18257461767,EveningB,EveningB:FINISH,C015,2026-04-25T21:15:35.931Z,valid,0.11,21.78,True
20260425-2300-work2home-18257461767,EveningB,MorningB:START,C016,2026-04-25T21:16:52.674Z,wrong_direction,173.06,16.27,False
20260427-0916-home2work-18275015204,Morning,ChurchHome:FINISH,C010,2026-04-27T07:17:27.517Z,wrong_direction,176.54,20.38,False
20260427-0916-home2work-18275015204,Morning,EveningA:FINISH,C010,2026-04-27T07:17:29.083Z,wrong_direction,173.59,22.53,False
20260427-0916-home2work-18275015204,Morning,Morning:START,C001,2026-04-27T07:17:29.849Z,valid,2.54,22.53,True
20260427-0916-home2work-18275015204,Morning,FoshHome:FINISH,C053,2026-04-27T07:17:39.418Z,wrong_direction,179.04,22.34,False
20260427-0916-home2work-18275015204,Morning,StationHomePreferred:FINISH,C053,2026-04-27T07:17:42.679Z,wrong_direction,178.68,25.02,False
20260427-0916-home2work-18275015204,Morning,HomeStationViaFosh:START,C041,2026-04-27T07:17:45.298Z,valid,4.2,23.91,False
20260427-0916-home2work-18275015204,Morning,HomeFosh:START,C041,2026-04-27T07:17:45.948Z,valid,5.0,23.91,False
20260427-0916-home2work-18275015204,Morning,HomeChurch:START,C041,2026-04-27T07:17:48.647Z,valid,1.47,24.83,False
20260427-0916-home2work-18275015204,Morning,HomeStationPreferred:START,C041,2026-04-27T07:17:49.533Z,valid,1.79,24.77,False
20260427-0916-home2work-18275015204,Morning,Morning:G1,C002,2026-04-27T07:20:37.670Z,valid,0.6,22.99,True
20260427-0916-home2work-18275015204,Morning,EveningA:G3,C009,2026-04-27T07:21:07.582Z,wrong_direction,175.85,23.09,False
20260427-0916-home2work-18275015204,Morning,HomeFosh:G1,C069,2026-04-27T07:22:26.868Z,valid,10.61,20.33,False
20260427-0916-home2work-18275015204,Morning,HomeStationPreferred:G1,C042,2026-04-27T07:22:50.646Z,valid,0.21,22.53,False
20260427-0916-home2work-18275015204,Morning,StationHomePreferred:G3,C052,2026-04-27T07:22:51.725Z,wrong_direction,179.39,22.33,False
20260427-0916-home2work-18275015204,Morning,HomeStationViaFosh:G1,C046,2026-04-27T07:22:58.560Z,valid,0.14,23.22,False
20260427-0916-home2work-18275015204,Morning,EveningA:G2,C008,2026-04-27T07:23:50.741Z,wrong_direction,171.95,24.95,False
20260427-0916-home2work-18275015204,Morning,Morning:G2,C003,2026-04-27T07:24:06.392Z,valid,5.26,24.24,True
20260427-0916-home2work-18275015204,Morning,HomeFosh:G2,C070,2026-04-27T07:27:36.840Z,valid,6.05,24.19,False
20260427-0916-home2work-18275015204,Morning,EveningA:G1,C007,2026-04-27T07:27:43.269Z,wrong_direction,179.18,26.3,False
20260427-0916-home2work-18275015204,Morning,Morning:G3,C004,2026-04-27T07:28:06.917Z,valid,13.12,25.05,True
20260427-0916-home2work-18275015204,Morning,StationHomePreferred:G2,C051,2026-04-27T07:28:17.673Z,wrong_direction,129.2,21.75,False
20260427-0916-home2work-18275015204,Morning,HomeStationPreferred:G2,C043,2026-04-27T07:28:17.847Z,valid,48.42,21.75,False
20260427-0916-home2work-18275015204,Morning,HomeStationViaFosh:G2,C047,2026-04-27T07:28:44.852Z,valid,2.24,23.18,False
20260427-0916-home2work-18275015204,Morning,EveningA:START,C006,2026-04-27T07:31:16.647Z,wrong_direction,161.85,23.76,False
20260427-0916-home2work-18275015204,Morning,Morning:FINISH,C005,2026-04-27T07:31:33.298Z,valid,7.45,21.71,True
20260427-0916-home2work-18275015204,Morning,WorkChurchB:START,C035,2026-04-27T07:31:52.314Z,valid,59.56,20.59,False
20260427-0916-home2work-18275015204,Morning,WorkChurchA:START,C054,2026-04-27T07:31:52.613Z,valid,0.43,20.59,False
20260427-0916-home2work-18275015204,Morning,WorkChurchB:START,C035,2026-04-27T07:32:00.571Z,wrong_direction,174.29,13.29,False
20260427-0916-home2work-18275015204,Morning,StationWorkAlt:FINISH,C035,2026-04-27T07:32:03.475Z,wrong_direction,178.53,21.79,False
20260427-2022-work2home-18282398321,EveningA,StationWorkAlt:FINISH,C035,2026-04-27T18:22:35.673Z,valid,7.68,20.15,False
20260427-2022-work2home-18282398321,EveningA,WorkChurchB:START,C035,2026-04-27T18:22:38.700Z,valid,7.17,22.05,False
20260427-2022-work2home-18282398321,EveningA,WorkChurchA:START,C054,2026-04-27T18:22:45.946Z,wrong_direction,177.41,26.65,False
20260427-2022-work2home-18282398321,EveningA,WorkChurchB:START,C035,2026-04-27T18:22:46.776Z,wrong_direction,113.08,33.98,False
20260427-2022-work2home-18282398321,EveningA,Morning:FINISH,C005,2026-04-27T18:23:02.195Z,wrong_direction,176.76,28.96,False
20260427-2022-work2home-18282398321,EveningA,EveningA:START,C006,2026-04-27T18:23:16.376Z,valid,17.07,25.63,True
20260427-2022-work2home-18282398321,EveningA,HomeStationViaFosh:G2,C047,2026-04-27T18:25:40.659Z,wrong_direction,179.7,23.92,False
20260427-2022-work2home-18282398321,EveningA,HomeStationPreferred:G2,C043,2026-04-27T18:26:05.861Z,wrong_direction,153.54,22.69,False
20260427-2022-work2home-18282398321,EveningA,StationHomePreferred:G2,C051,2026-04-27T18:26:05.988Z,valid,28.84,22.69,False
20260427-2022-work2home-18282398321,EveningA,Morning:G3,C004,2026-04-27T18:26:16.840Z,wrong_direction,165.31,18.74,False
20260427-2022-work2home-18282398321,EveningA,EveningA:G1,C007,2026-04-27T18:26:39.419Z,valid,1.83,24.88,True
20260427-2022-work2home-18282398321,EveningA,HomeFosh:G2,C070,2026-04-27T18:26:45.701Z,wrong_direction,176.71,23.53,False
20260427-2022-work2home-18282398321,EveningA,Morning:G2,C003,2026-04-27T18:30:14.667Z,wrong_direction,180.0,22.83,False
20260427-2022-work2home-18282398321,EveningA,EveningA:G2,C008,2026-04-27T18:30:30.169Z,valid,5.91,25.08,True
20260427-2022-work2home-18282398321,EveningA,HomeStationViaFosh:G1,C046,2026-04-27T18:31:23.279Z,wrong_direction,178.98,24.46,False
20260427-2022-work2home-18282398321,EveningA,StationHomePreferred:G3,C052,2026-04-27T18:31:29.786Z,valid,1.3,24.51,False
20260427-2022-work2home-18282398321,EveningA,HomeStationPreferred:G1,C042,2026-04-27T18:31:30.783Z,wrong_direction,179.05,24.22,False
20260427-2022-work2home-18282398321,EveningA,HomeFosh:G1,C069,2026-04-27T18:31:53.505Z,wrong_direction,179.94,24.25,False
20260427-2022-work2home-18282398321,EveningA,EveningA:G3,C009,2026-04-27T18:33:08.477Z,valid,3.93,24.66,True
20260427-2022-work2home-18282398321,EveningA,Morning:G1,C002,2026-04-27T18:33:37.102Z,wrong_direction,178.56,24.74,False
20260427-2022-work2home-18282398321,EveningA,HomeStationPreferred:START,C041,2026-04-27T18:36:23.178Z,wrong_direction,179.84,23.81,False
20260427-2022-work2home-18282398321,EveningA,HomeChurch:START,C041,2026-04-27T18:36:24.099Z,wrong_direction,177.89,23.93,False
20260427-2022-work2home-18282398321,EveningA,HomeFosh:START,C041,2026-04-27T18:36:26.964Z,wrong_direction,179.04,23.03,False
20260427-2022-work2home-18282398321,EveningA,HomeStationViaFosh:START,C041,2026-04-27T18:36:27.660Z,wrong_direction,179.9,22.26,False
20260427-2022-work2home-18282398321,EveningA,StationHomePreferred:FINISH,C053,2026-04-27T18:36:30.794Z,valid,3.34,18.47,False
20260427-2022-work2home-18282398321,EveningA,FoshHome:FINISH,C053,2026-04-27T18:36:34.641Z,valid,0.94,21.36,False
20260427-2022-work2home-18282398321,EveningA,Morning:START,C001,2026-04-27T18:36:44.283Z,wrong_direction,179.69,23.87,False
20260427-2022-work2home-18282398321,EveningA,EveningA:FINISH,C010,2026-04-27T18:36:44.990Z,valid,3.55,23.87,True
20260427-2022-work2home-18282398321,EveningA,ChurchHome:FINISH,C010,2026-04-27T18:36:46.441Z,valid,0.62,21.78,False
20260428-1428-home2work-18291562285,Morning,ChurchHome:FINISH,C010,2026-04-28T12:29:23.091Z,wrong_direction,179.31,17.09,False
20260428-1428-home2work-18291562285,Morning,EveningA:FINISH,C010,2026-04-28T12:29:25.112Z,wrong_direction,172.22,16.75,False
20260428-1428-home2work-18291562285,Morning,Morning:START,C001,2026-04-28T12:29:26.164Z,valid,3.52,16.29,True
20260428-1428-home2work-18291562285,Morning,FoshHome:FINISH,C053,2026-04-28T12:29:38.647Z,wrong_direction,176.75,21.43,False
20260428-1428-home2work-18291562285,Morning,StationHomePreferred:FINISH,C053,2026-04-28T12:29:42.049Z,wrong_direction,179.22,23.55,False
20260428-1428-home2work-18291562285,Morning,HomeStationViaFosh:START,C041,2026-04-28T12:29:44.693Z,valid,2.25,24.17,False
20260428-1428-home2work-18291562285,Morning,HomeFosh:START,C041,2026-04-28T12:29:45.324Z,valid,1.44,24.91,False
20260428-1428-home2work-18291562285,Morning,HomeChurch:START,C041,2026-04-28T12:29:48.070Z,valid,3.63,24.71,False
20260428-1428-home2work-18291562285,Morning,HomeStationPreferred:START,C041,2026-04-28T12:29:48.957Z,valid,2.88,24.71,False
20260428-1428-home2work-18291562285,Morning,Morning:G1,C002,2026-04-28T12:33:10.319Z,valid,0.69,23.94,True
20260428-1428-home2work-18291562285,Morning,EveningA:G3,C009,2026-04-28T12:33:39.871Z,wrong_direction,176.73,23.85,False
20260428-1428-home2work-18291562285,Morning,HomeFosh:G1,C069,2026-04-28T12:34:58.474Z,valid,8.6,23.85,False
20260428-1428-home2work-18291562285,Morning,HomeStationPreferred:G1,C042,2026-04-28T12:35:21.684Z,valid,0.21,23.82,False
20260428-1428-home2work-18291562285,Morning,StationHomePreferred:G3,C052,2026-04-28T12:35:22.705Z,wrong_direction,179.42,23.62,False
20260428-1428-home2work-18291562285,Morning,HomeStationViaFosh:G1,C046,2026-04-28T12:35:29.346Z,valid,1.02,24.46,False
20260428-1428-home2work-18291562285,Morning,EveningA:G2,C008,2026-04-28T12:36:21.270Z,wrong_direction,175.37,25.39,False
20260428-1428-home2work-18291562285,Morning,Morning:G2,C003,2026-04-28T12:36:36.408Z,valid,0.65,24.63,True
20260428-1428-home2work-18291562285,Morning,HomeFosh:G2,C070,2026-04-28T12:40:06.150Z,valid,0.8,25.71,False
20260428-1428-home2work-18291562285,Morning,EveningA:G1,C007,2026-04-28T12:40:12.666Z,wrong_direction,155.44,20.73,False
20260428-1428-home2work-18291562285,Morning,Morning:G3,C004,2026-04-28T12:40:36.494Z,valid,3.03,24.3,True
20260428-1428-home2work-18291562285,Morning,StationHomePreferred:G2,C051,2026-04-28T12:40:48.218Z,wrong_direction,157.95,21.75,False
20260428-1428-home2work-18291562285,Morning,HomeStationPreferred:G2,C043,2026-04-28T12:40:48.320Z,valid,19.67,21.75,False
20260428-1428-home2work-18291562285,Morning,HomeStationViaFosh:G2,C047,2026-04-28T12:41:16.689Z,valid,1.45,23.6,False
20260428-1428-home2work-18291562285,Morning,EveningA:START,C006,2026-04-28T12:43:53.069Z,wrong_direction,165.22,22.73,False
20260428-1428-home2work-18291562285,Morning,Morning:FINISH,C005,2026-04-28T12:44:10.697Z,valid,5.01,21.51,True
20260428-1428-home2work-18291562285,Morning,WorkChurchA:START,C054,2026-04-28T12:44:30.725Z,valid,3.11,21.71,False
20260428-1428-home2work-18291562285,Morning,WorkChurchB:START,C035,2026-04-28T12:44:30.814Z,valid,62.24,21.71,False
20260428-1428-home2work-18291562285,Morning,WorkChurchB:START,C035,2026-04-28T12:44:39.210Z,wrong_direction,175.64,15.76,False
20260429-0927-home2work-18302489237,Morning,ChurchHome:FINISH,C010,2026-04-29T07:28:06.023Z,wrong_direction,173.68,20.76,False
20260429-0927-home2work-18302489237,Morning,EveningA:FINISH,C010,2026-04-29T07:28:07.654Z,wrong_direction,173.35,21.24,False
20260429-0927-home2work-18302489237,Morning,Morning:START,C001,2026-04-29T07:28:08.457Z,valid,3.57,21.51,True
20260429-0927-home2work-18302489237,Morning,FoshHome:FINISH,C053,2026-04-29T07:28:18.362Z,wrong_direction,179.58,23.17,False
20260429-0927-home2work-18302489237,Morning,StationHomePreferred:FINISH,C053,2026-04-29T07:28:21.837Z,wrong_direction,177.01,21.49,False
20260429-0927-home2work-18302489237,Morning,HomeStationViaFosh:START,C041,2026-04-29T07:28:24.636Z,valid,0.66,22.53,False
20260429-0927-home2work-18302489237,Morning,HomeFosh:START,C041,2026-04-29T07:28:25.314Z,valid,0.94,23.36,False
20260429-0927-home2work-18302489237,Morning,HomeChurch:START,C041,2026-04-29T07:28:28.123Z,valid,1.47,24.83,False
20260429-0927-home2work-18302489237,Morning,HomeStationPreferred:START,C041,2026-04-29T07:28:29.008Z,valid,0.06,24.45,False
20260429-0927-home2work-18302489237,Morning,Morning:G1,C002,2026-04-29T07:31:17.602Z,valid,0.69,23.94,True
20260429-0927-home2work-18302489237,Morning,EveningA:G3,C009,2026-04-29T07:31:47.860Z,wrong_direction,177.45,23.04,False
20260429-0927-home2work-18302489237,Morning,HomeFosh:G1,C069,2026-04-29T07:33:06.873Z,valid,10.66,23.86,False
20260429-0927-home2work-18302489237,Morning,HomeStationPreferred:G1,C042,2026-04-29T07:33:29.963Z,valid,1.7,23.98,False
20260429-0927-home2work-18302489237,Morning,StationHomePreferred:G3,C052,2026-04-29T07:33:30.978Z,wrong_direction,179.8,23.82,False
20260429-0927-home2work-18302489237,Morning,HomeStationViaFosh:G1,C046,2026-04-29T07:33:37.608Z,valid,2.26,24.64,False
20260429-0927-home2work-18302489237,Morning,EveningA:G2,C008,2026-04-29T07:34:29.601Z,wrong_direction,169.79,23.99,False
20260429-0927-home2work-18302489237,Morning,Morning:G2,C003,2026-04-29T07:34:45.106Z,valid,1.02,26.01,True
20260429-0927-home2work-18302489237,Morning,HomeFosh:G2,C070,2026-04-29T07:38:14.258Z,valid,5.03,22.53,False
20260429-0927-home2work-18302489237,Morning,EveningA:G1,C007,2026-04-29T07:38:20.495Z,wrong_direction,179.42,26.34,False
20260429-0927-home2work-18302489237,Morning,Morning:G3,C004,2026-04-29T07:38:44.214Z,valid,0.06,33.0,True
20260429-0927-home2work-18302489237,Morning,StationHomePreferred:G2,C051,2026-04-29T07:38:55.571Z,wrong_direction,158.7,21.37,False
20260429-0927-home2work-18302489237,Morning,HomeStationPreferred:G2,C043,2026-04-29T07:38:55.690Z,valid,18.92,21.37,False
20260429-0927-home2work-18302489237,Morning,HomeStationViaFosh:G2,C047,2026-04-29T07:39:21.501Z,valid,0.91,24.32,False
20260429-0927-home2work-18302489237,Morning,EveningA:START,C006,2026-04-29T07:41:51.661Z,wrong_direction,162.98,23.69,False
20260429-0927-home2work-18302489237,Morning,Morning:FINISH,C005,2026-04-29T07:42:08.600Z,valid,0.65,22.5,True
20260429-0927-home2work-18302489237,Morning,WorkChurchA:START,C054,2026-04-29T07:42:28.124Z,valid,22.53,15.96,False
